time,ax,ay,az,atotal
37.97331381,-0.1,-3.42,-3.65,5
37.98446083,0,-3.17,-3.43,4.67
37.99376297,0.17,-2.93,-3.26,4.38
38.0039649,0.28,-2.86,-3.27,4.35
38.01393986,0.63,-3.02,-3.4,4.59
38.02425194,0.99,-3.3,-3.7,5.05
38.05463576,1.22,-3.52,-3.9,5.39
38.0561738,1.27,-3.58,-3.86,5.41
38.05682588,1.03,-3.34,-3.76,5.13
38.06362987,0.7,-2.76,-3.76,4.71
38.07376289,0.34,-1.94,-3.84,4.31
38.08435583,-0.04,-1.11,-3.64,3.8
38.09402084,-0.25,-0.47,-3.02,3.06
38.10466385,-0.27,-0.22,-2.12,2.14
38.11438274,-0.17,-0.35,-1.24,1.29
38.12459183,0.16,-0.64,-0.39,0.76
38.15633774,0.56,-1.03,0.43,1.24
38.15787697,0.88,-1.4,1.09,1.98
38.15838766,1.07,-1.51,1.29,2.25
38.16421485,1.1,-1.39,0.95,2.01
38.17436171,1,-1.22,0.17,1.58
38.18448067,0.77,-1.05,-0.84,1.54
38.19467378,0.44,-0.83,-1.73,1.96
38.20467782,0.02,-0.66,-2.2,2.29
38.21482468,-0.41,-0.5,-2.47,2.55
38.2251358,-0.78,-0.29,-2.69,2.81
38.25487781,-0.88,0.02,-2.88,3.01
38.2562027,-0.58,0.42,-2.9,2.98
38.25672388,-0.17,0.66,-2.77,2.85
38.26473475,0.16,0.69,-2.61,2.7
38.2746377,0.38,0.63,-2.23,2.34
38.28498387,0.36,0.45,-1.58,1.68
38.29477477,0.13,0.21,-0.94,0.97
38.30548286,-0.07,0.08,-0.37,0.38
38.31568885,-0.14,0.12,-0.04,0.18
38.32555985,-0.05,0.29,0.1,0.31
38.35591269,0.18,0.51,-0.02,0.54
38.35750675,0.53,0.71,-0.07,0.88
38.35809684,0.73,0.79,0.01,1.07
38.36506891,0.71,0.62,0.36,1
38.37515378,0.52,0.31,0.89,1.07
38.38558292,0.18,0.14,1.12,1.14
38.39535379,-0.12,0.28,1.04,1.08
38.40603495,-0.34,0.51,0.74,0.96
38.41558075,-0.34,0.7,0.25,0.81
38.42604184,-0.12,0.85,-0.25,0.89
38.45429897,0.19,1,-0.6,1.18
38.45582199,0.41,1.11,-0.7,1.37
38.45627689,0.38,1.11,-0.56,1.3
38.465518,0.21,1,-0.35,1.08
38.47557592,0.08,0.87,-0.07,0.87
38.48603988,0.01,0.64,0.33,0.72
38.49583483,0.11,0.36,0.75,0.83
38.50643682,0.32,0.15,1.06,1.11
38.51666284,0.59,0.12,1.1,1.25
38.52640676,0.75,0.18,0.91,1.19
38.555511,0.86,0.21,0.78,1.17
38.55679798,0.92,0.11,0.64,1.12
38.55731678,0.8,-0.02,0.48,0.93
38.56591272,0.41,-0.05,0.39,0.56
38.57627177,-0.07,-0.03,0.31,0.31
38.58658695,-0.4,-0.15,0.09,0.43
38.59658384,-0.47,-0.53,-0.39,0.8
38.60690594,-0.39,-0.99,-1.07,1.5
38.62003374,-0.25,-1.17,-1.57,1.97
38.62677574,0.01,-1.03,-1.68,1.97
38.65330172,0.23,-0.72,-1.45,1.63
38.65471482,0.37,-0.36,-1.16,1.26
38.65599775,0.33,-0.02,-0.76,0.82
38.67037678,0.24,0.2,-0.33,0.45
38.67651272,0.15,0.17,0.11,0.25
38.68690085,0.23,-0.08,0.58,0.62
38.69703674,0.37,-0.53,1.14,1.31
38.70704699,0.37,-0.96,1.53,1.84
38.71938586,0.25,-1.18,1.61,2.01
38.72719479,0.11,-1.13,1.44,1.83
38.75525284,0.05,-0.99,0.92,1.35
38.75693798,0.01,-0.88,0.11,0.88
38.75761986,0.02,-0.77,-0.53,0.93
38.77084064,-0.07,-0.68,-0.91,1.13
38.77679586,-0.23,-0.61,-1.19,1.35
38.78717184,-0.4,-0.48,-1.31,1.45
38.79740667,-0.43,-0.25,-1.26,1.35
38.80780387,-0.29,0,-1.05,1.08
38.81997871,-0.09,0.09,-0.83,0.83
38.8277638,0.06,0.05,-0.76,0.76
38.85444593,-0.02,-0.11,-0.63,0.63
38.85574198,-0.24,-0.26,-0.37,0.51
38.85687184,-0.45,-0.41,0.09,0.61
38.870574,-0.55,-0.55,0.47,0.9
38.87718773,-0.5,-0.53,0.68,0.99
38.88775182,-0.29,-0.35,0.81,0.92
38.8976028,0.08,-0.13,0.76,0.77
38.90814877,0.38,0.1,0.72,0.82
38.91881895,0.51,0.34,0.77,0.98
38.92813277,0.47,0.51,0.74,1.01
38.9542737,0.3,0.62,0.66,0.95
38.95553398,0.15,0.62,0.5,0.81
38.95762682,0.01,0.67,0.2,0.69
38.97077465,-0.04,0.9,-0.08,0.9
38.97776484,-0.19,0.92,-0.18,0.95
38.98796988,-0.39,0.75,-0.11,0.85
38.99826479,-0.35,0.69,0.19,0.79
39.00869799,-0.21,0.53,0.52,0.77
39.01899672,-0.13,0.28,0.87,0.92
39.02822185,-0.06,0,1.17,1.17
39.04828477,-0.01,-0.14,1.35,1.35
39.04881096,0.07,-0.09,1.38,1.38
39.05797482,0.19,0.1,1.3,1.31
39.06805468,0.27,0.24,1.17,1.22
39.07783175,0.46,0.35,1.08,1.22
39.08813,0.74,0.49,1.12,1.42
39.09798884,0.99,0.55,1.09,1.57
39.10825586,1.13,0.46,0.9,1.51
39.11823177,1.12,0.33,0.57,1.29
39.12802386,0.97,0.08,0.72,1.21
39.14769578,0.8,-0.1,0.92,1.22
39.14826083,0.78,-0.14,1.02,1.29
39.15844297,0.82,-0.17,1.08,1.36
39.16842079,0.93,-0.33,0.97,1.38
39.17860889,1.02,-0.47,0.63,1.28
39.18868971,1.07,-0.55,0.1,1.2
39.19853067,1.05,-0.61,-0.51,1.31
39.20896292,0.96,-0.67,-1.06,1.57
39.21868777,0.77,-0.69,-1.41,1.74
39.22865486,0.59,-0.62,-1.45,1.68
39.24803877,0.36,-0.54,-1.36,1.5
39.24872684,0.02,-0.49,-1.3,1.38
39.25886488,-0.24,-0.43,-1.14,1.24
39.26892567,-0.36,-0.41,-0.84,1
39.27874565,-0.42,-0.44,-0.44,0.75
39.28900671,-0.35,-0.51,-0.05,0.62
39.29884195,-0.22,-0.64,0.18,0.7
39.30911088,-0.08,-0.77,0.22,0.8
39.31901288,0,-0.82,0.22,0.84
39.32918072,0.11,-0.84,0.12,0.85
39.35253882,0.26,-0.91,-0.07,0.94
39.35412884,0.38,-1.02,-0.31,1.13
39.35935879,0.46,-1.09,-0.54,1.3
39.37090874,0.71,-1.07,-0.62,1.42
39.37989998,1.04,-1.09,-0.5,1.58
39.39034986,1.27,-1.2,-0.52,1.82
39.40262985,1.23,-1.25,-0.85,1.94
39.40932178,1.06,-1.03,-1.3,1.96
39.42103672,0.95,-0.6,-1.62,1.97
39.43078566,0.9,-0.3,-1.89,2.11
39.45841265,0.89,-0.29,-2.1,2.29
39.45920587,0.81,-0.45,-1.93,2.14
39.45985699,0.55,-0.7,-1.46,1.71
39.47015786,0.21,-0.91,-0.9,1.29
39.48033285,0.01,-1.06,-0.3,1.1
39.49042797,0.13,-1.04,0.26,1.07
39.50193477,0.34,-0.81,0.81,1.19
39.5112648,0.54,-0.61,1.03,1.31
39.51872182,0.59,-0.58,1.02,1.31
39.52798891,0.73,-0.47,0.95,1.28
39.55194783,0.73,-0.42,0.74,1.12
39.55330181,0.62,-0.41,0.45,0.86
39.5575819,0.45,-0.42,0.13,0.62
39.56980681,0.25,-0.38,-0.17,0.48
39.57824993,0.23,-0.33,-0.42,0.58
39.58810687,0.38,-0.23,-0.69,0.82
39.59833765,0.51,-0.14,-0.97,1.1
39.60813189,0.6,0.06,-1.24,1.37
39.61766887,0.64,0.34,-1.4,1.57
39.62807369,0.69,0.58,-1.42,1.68
39.65235567,0.7,0.7,-1.38,1.69
39.65384674,0.67,0.68,-1.19,1.52
39.65800977,0.6,0.55,-0.97,1.26
39.67029977,0.5,0.47,-0.85,1.09
39.67838979,0.4,0.48,-0.84,1.04
39.68890095,0.41,0.59,-0.79,1.06
39.69968987,0.51,0.66,-0.73,1.1
39.70909381,0.62,0.72,-0.44,1.04
39.71966076,0.62,0.71,0.01,0.94
39.72902179,0.55,0.64,0.23,0.87
39.75362277,0.45,0.66,0.29,0.84
39.75526285,0.28,0.8,0.27,0.88
39.75865579,0.17,0.98,0.06,0.99
39.77005291,0.25,1.12,-0.15,1.15
39.77895498,0.44,1.17,-0.16,1.26
39.78896475,0.61,1.06,-0.15,1.23
39.79934597,0.74,0.75,-0.39,1.12
39.80939865,0.9,0.33,-0.77,1.22
39.82006073,0.91,-0.02,-1.18,1.49
39.83004379,0.77,-0.11,-1.62,1.79
39.85325193,0.45,-0.02,-2.05,2.09
39.85463285,0.14,0.23,-2.53,2.54
39.85876465,-0.03,0.5,-2.93,2.97
39.86999273,-0.21,0.66,-3.15,3.22
39.87904882,-0.33,0.81,-3.13,3.24
39.89340186,0.21,0.92,-2.83,2.98
39.90334582,0.32,0.74,-2.43,2.56
39.9136529,0.18,0.31,-2.04,2.07
39.92393184,-0.16,-0.21,-1.83,1.84
39.95452881,-0.76,-0.5,-1.81,2.02
39.95566893,-1.34,-0.44,-2.11,2.53
39.95619678,-1.84,-0.21,-2.66,3.24
39.96308374,-2.12,0.08,-3.25,3.88
39.97351074,-1.79,0.32,-3.44,3.89
39.98418665,-1.02,0.16,-2.84,3.02
39.99370289,-0.38,-0.7,-2.18,2.32
40.00386977,-0.23,-1.83,-1.61,2.44
40.01432085,-0.51,-2.59,-1.13,2.87
40.02423978,-0.81,-2.63,-0.91,2.89
40.05415297,-1.06,-2.41,-0.91,2.78
40.05557966,-1.27,-2.52,-1.12,3.03
40.05608988,-1.4,-3.02,-1.39,3.6
40.06376791,-1.39,-3.57,-1.72,4.19
40.07397366,-1.39,-3.91,-1.87,4.55
40.08416581,-1.51,-4.07,-1.84,4.71
40.09414482,-1.75,-4.1,-1.63,4.74
40.10423088,-2.05,-3.9,-1.29,4.59
40.11454082,-2.36,-3.59,-0.95,4.4
40.12487268,-2.58,-3.27,-0.56,4.2
40.15420198,-2.56,-3.01,-0.21,3.95
40.15542173,-2.27,-3.01,0.03,3.77
40.15593576,-1.8,-2.91,0.08,3.42
40.16411781,-1.25,-2.57,-0.07,2.85
40.17440581,-0.74,-2.37,-0.12,2.48
40.18459177,-0.41,-2.28,0.02,2.31
40.19459581,-0.15,-2.24,0.3,2.26
40.20477486,0.07,-2.3,0.76,2.42
40.21519184,0.39,-2.12,1.36,2.54
40.22515678,0.89,-1.74,1.92,2.73
40.25274086,1.43,-1.6,2.28,3.13
40.25386477,1.85,-1.7,2.42,3.48
40.25439167,2.16,-1.99,2.33,3.74
40.26444077,2.36,-2.3,2.09,3.9
40.27489996,2.55,-2.56,1.88,4.07
40.28507376,2.74,-2.75,1.74,4.25
40.29490471,2.95,-2.99,1.65,4.51
40.3054657,3.16,-3.24,1.57,4.79
40.31535292,3.29,-3.37,1.44,4.92
40.32606268,3.39,-3.27,1.31,4.88
40.35387778,3.32,-2.91,1.33,4.61
40.3551898,3.18,-2.31,1.48,4.19
40.35570288,3.17,-1.7,1.61,3.94
40.365026,3.27,-1.3,1.72,3.91
40.37528372,3.48,-1.04,1.81,4.05
40.38559484,3.62,-0.85,1.88,4.16
40.39542866,3.64,-0.8,1.95,4.2
40.40607595,3.59,-0.83,2.03,4.2
40.41603899,3.6,-0.86,2.05,4.23
40.42649984,3.71,-0.97,2,4.32
40.45365667,3.96,-1.15,1.84,4.51
40.45491886,4.34,-1.46,1.57,4.84
40.455441,4.69,-1.73,1.3,5.16
40.46549368,4.89,-1.87,1.2,5.37
40.47572374,4.83,-1.83,1.19,5.3
40.4859457,4.43,-1.69,1.25,4.9
40.49703074,3.63,-1.35,1.38,4.11
40.50649166,2.6,-0.67,1.58,3.11
40.51638484,1.5,0.36,1.77,2.34
40.52691483,0.61,1.53,1.92,2.52
40.55376291,0.06,2.72,1.94,3.34
40.55503583,-0.15,3.64,1.84,4.08
40.55572367,0.06,4.21,1.56,4.49
40.56588888,0.38,4.23,1.28,4.43
40.57614684,0.68,4.25,1.15,4.45
40.58619285,0.93,4.38,1.1,4.61
40.59628177,1.11,4.37,1.05,4.62
40.60680485,1.32,4.1,0.99,4.41
40.61840391,1.66,3.53,0.87,3.99
40.62724066,1.95,2.79,0.6,3.45
40.65487194,2.2,2.01,0.19,2.98
40.65616083,2.39,1.09,-0.25,2.63
40.65662575,2.39,0.26,-0.63,2.48
40.67035079,2.21,-0.57,-0.82,2.42
40.67648172,1.76,-0.98,-0.7,2.13
40.68685079,1.15,-0.91,-0.29,1.49
40.69656682,0.55,-0.81,0.11,0.98
40.70749998,-0.12,-0.94,0.42,1.03
40.71908784,-0.78,-0.93,0.68,1.39
40.72789383,-1.34,-0.42,0.97,1.7
40.75506186,-1.74,0.34,1.26,2.17
40.75644684,-1.93,1.12,1.51,2.69
40.75698376,-1.72,1.75,1.64,2.95
40.77012277,-1.05,2.07,1.53,2.77
40.77697778,-0.15,2.11,1.29,2.47
40.78728771,0.67,1.96,1.09,2.34
40.79731584,1.32,1.89,0.87,2.46
40.80771971,1.85,2,0.58,2.78
40.81847286,2.29,2.04,0.22,3.07
40.82808065,2.51,1.9,-0.17,3.15
40.86002588,2.56,1.69,-0.56,3.11
40.86056781,2.46,1.62,-0.85,3.06
40.86106777,2.32,1.7,-1.1,3.07
40.86711788,2.28,1.62,-1.37,3.11
40.87741995,2.38,1.32,-1.67,3.19
40.88793468,2.54,1.06,-1.96,3.37
40.89755392,2.75,0.87,-2.06,3.54
40.9081769,3.01,0.67,-1.99,3.67
40.91862774,3.28,0.47,-1.78,3.76
40.92809486,3.46,0.24,-1.48,3.77
40.95819378,3.47,0.14,-1.12,3.64
40.95872974,3.43,0.1,-0.67,3.49
40.95924377,3.35,0.14,-0.16,3.35
40.96763587,3.15,0.1,0.31,3.16
40.97780275,2.83,0.04,0.69,2.91
40.98787594,2.55,-0.13,0.99,2.73
40.99793482,2.41,-0.2,1.21,2.7
41.00829268,2.37,-0.06,1.24,2.67
41.01822686,2.6,-0.06,1.05,2.8
41.02870989,3.08,-0.69,0.73,3.23
41.03845692,3.68,-1.85,0.35,4.13
41.04857969,4.23,-3.07,0.08,5.22
41.0688448,4.58,-4.07,-0.06,6.12
41.06937599,4.51,-4.37,-0.13,6.28
41.07822895,3.89,-3.92,0.02,5.52
41.08838081,2.86,-2.79,0.41,4.01
41.09840488,1.91,-1.48,0.87,2.56
41.1087079,1.13,0.1,1.26,1.69
41.11940384,0.49,1.97,1.69,2.64
41.12886095,-0.02,3.76,2.33,4.42
41.13919687,-0.13,4.96,2.72,5.65
41.14969182,0.28,5.2,2.76,5.89
41.17145967,1.02,4.79,2.69,5.58
41.1727457,1.83,4.01,2.34,4.99
41.17859697,2.29,3.12,2.02,4.36
41.18870497,2.52,2.25,1.62,3.74
41.19887877,2.62,1.37,1.2,3.19
41.2091248,2.64,0.24,0.92,2.8
41.21963596,2.6,-1.32,0.76,3.01
41.22956085,2.45,-3.06,0.77,3.99
41.23974085,2.1,-4.54,0.83,5.07
41.25029278,1.43,-5.38,1.07,5.66
41.27098989,0.3,-5.8,1.69,6.04
41.27222085,-0.82,-5.9,2.18,6.34
41.27913666,-1.51,-5.8,2.36,6.44
41.28926682,-2.13,-5.31,2.66,6.3
41.30070281,-2.52,-4.33,2.98,5.82
41.30942488,-2.58,-3.22,3.3,5.28
41.31955671,-2.49,-2.31,3.7,5.02
41.32975483,-2.21,-1.73,4.04,4.91
41.34031987,-1.83,-1.51,4.25,4.86
41.36960793,-1.55,-1.5,4.37,4.87
41.37086987,-1.52,-1.44,4.39,4.86
41.37138677,-1.67,-1.32,4.18,4.69
41.37964988,-1.96,-1.23,3.74,4.39
41.3896637,-2.36,-1.29,3.14,4.13
41.40074086,-2.79,-1.49,2.47,4.01
41.41013193,-3.22,-1.7,1.78,4.05
41.42054272,-3.57,-1.85,1.18,4.19
41.43076897,-4.06,-1.96,0.65,4.55
41.44053078,-4.56,-2.19,0.11,5.05
41.47315478,-5.03,-2.6,-0.37,5.67
41.47462988,-5.38,-3.09,-0.81,6.25
41.4751718,-5.69,-3.51,-1.02,6.76
41.4800458,-5.93,-3.71,-1.07,7.07
41.49011898,-6,-3.68,-0.98,7.1
41.50075674,-5.94,-3.53,-0.81,6.95
41.51054192,-5.84,-3.56,-0.68,6.87
41.52094889,-5.8,-3.78,-0.63,6.95
41.53019094,-5.81,-3.85,-0.65,7
41.54012585,-5.74,-3.78,-0.75,6.91
41.56519365,-5.56,-3.74,-0.88,6.75
41.56675982,-5.25,-3.78,-1.05,6.55
41.57044983,-4.88,-3.77,-1.23,6.28
41.58008671,-4.5,-3.64,-1.31,5.93
41.59033585,-4.07,-3.48,-1.29,5.5
41.60037994,-3.57,-3.4,-1.24,5.08
41.61027884,-3.04,-3.48,-1.21,4.77
41.62052679,-2.56,-3.66,-1.18,4.61
41.63025999,-2.02,-4.07,-1.15,4.68
41.64056277,-1.3,-4.93,-1.2,5.23
41.66436386,-0.55,-5.99,-1.28,6.14
41.66490793,0.07,-6.81,-1.23,6.92
41.67074394,0.41,-7.18,-1,7.26
41.68087077,0.4,-7.03,-0.61,7.06
41.69086075,0.1,-6.28,-0.08,6.28
41.70107889,-0.41,-5.03,0.54,5.07
41.71096587,-0.91,-3.53,1.14,3.81
41.72105169,-1.2,-1.97,1.64,2.83
41.73096371,-1.26,-0.52,2.02,2.43
41.74102068,-0.98,0.78,2.26,2.58
41.76690674,-0.39,1.7,2.3,2.88
41.76815486,0.5,2.06,2.16,3.02
41.77101183,1.52,1.95,1.9,3.11
41.78108597,2.54,1.72,1.56,3.44
41.7913878,3.29,1.46,1.23,3.8
41.80132079,3.68,1.38,0.99,4.05
41.81122279,3.76,1.49,0.84,4.13
41.82138777,3.67,1.37,0.85,4
41.83114386,3.57,0.91,0.86,3.78
41.84149075,3.53,0.27,0.76,3.62
41.86505175,3.51,-0.36,0.54,3.56
41.86652565,3.44,-0.87,0.26,3.55
41.87164974,3.42,-1.12,0,3.59
41.88192368,3.42,-1.02,-0.28,3.57
41.89176488,3.36,-0.74,-0.55,3.48
41.90325689,3.2,-0.49,-0.73,3.31
41.91330099,2.85,0.01,-0.69,2.93
41.92317867,2.44,0.7,-0.54,2.59
41.93318367,2.1,1.26,-0.29,2.46
41.94326687,1.88,1.75,0.04,2.56
41.97393894,1.84,2.14,0.33,2.84
41.97524977,1.94,2.34,0.57,3.09
41.97576571,2.16,2.44,0.68,3.32
41.98218584,2.33,2.48,0.7,3.47
41.99221468,2.42,2.56,0.52,3.56
42.00247669,2.5,2.6,0.26,3.61
42.012465,2.55,2.57,-0.03,3.62
42.02312684,2.64,2.41,-0.27,3.58
42.03293276,2.77,2.09,-0.45,3.49
42.04322767,2.84,1.77,-0.55,3.39
42.07043076,2.81,1.73,-0.56,3.34
42.07166386,2.76,1.95,-0.56,3.42
42.07231784,2.74,2.18,-0.51,3.53
42.0868988,2.8,2.29,-0.47,3.64
42.09277987,2.99,2.25,-0.5,3.77
42.10287666,3.31,2.09,-0.51,3.94
42.11280394,3.7,1.84,-0.57,4.17
42.12359095,4.1,1.54,-0.67,4.43
42.13493299,4.36,1.35,-0.75,4.62
42.14390779,4.37,1.23,-0.74,4.59
42.17123365,4.07,1.15,-0.59,4.27
42.17243385,3.62,1.22,-0.26,3.82
42.17296481,3.14,1.25,0.2,3.38
42.18784785,2.77,1.18,0.77,3.1
42.19311786,2.6,0.94,1.27,3.04
42.20327568,2.78,0.35,1.62,3.23
42.21311569,3.42,-0.89,1.82,3.97
42.22363782,4.17,-2.48,1.91,5.21
42.23490381,4.77,-3.91,2.02,6.49
42.24410987,4.98,-4.8,2.13,7.23
42.27111888,4.67,-4.74,2.2,7
42.27238894,3.85,-3.9,2.21,5.9
42.27317977,2.96,-3.01,2.12,4.72
42.28694391,2.19,-2.18,2.06,3.71
42.29353881,1.39,-0.93,2,2.6
42.30399466,0.57,0.68,1.93,2.12
42.31367397,-0.11,2.17,1.82,2.83
42.3245039,-0.54,3.25,1.62,3.67
42.33484268,-0.63,3.81,1.33,4.08
42.34442186,-0.4,3.8,1.04,3.96
42.37110877,0.13,3.36,0.75,3.44
42.37270594,0.71,2.66,0.49,2.79
42.37366986,1.18,1.77,0.21,2.13
42.38701391,1.35,0.57,-0.17,1.47
42.3940208,1.28,-0.91,-0.6,1.68
42.40449572,0.97,-2.42,-0.98,2.78
42.41420889,0.32,-3.81,-1.21,4.01
42.42482567,-0.55,-4.82,-1.38,5.04
42.43540573,-1.44,-5.46,-1.48,5.83
42.44491577,-2.17,-5.94,-1.43,6.48
42.47130871,-2.68,-6.42,-1.29,7.07
42.47298479,-2.98,-6.92,-1.05,7.6
42.47406387,-3.2,-7.09,-0.73,7.81
42.48631191,-3.48,-6.78,-0.44,7.63
42.4944129,-3.73,-6.15,-0.21,7.19
42.50495577,-4,-5.61,-0.09,6.89
42.51462793,-4.34,-5.16,-0.06,6.74
42.52537775,-4.61,-4.49,-0.12,6.43
42.53544784,-4.71,-3.77,-0.16,6.03
42.54593182,-4.61,-3.22,-0.18,5.62
42.57279778,-4.39,-2.89,-0.2,5.25
42.5743618,-4.11,-2.73,-0.24,4.93
42.57501793,-3.89,-2.67,-0.28,4.72
42.58705091,-3.78,-2.51,-0.33,4.54
42.5950098,-3.71,-2.32,-0.39,4.39
42.605299,-3.71,-2.3,-0.43,4.38
42.61562872,-3.74,-2.36,-0.45,4.44
42.6257329,-3.87,-2.32,-0.51,4.54
42.6356988,-4.09,-2.18,-0.63,4.67
42.64627075,-4.26,-2.08,-0.82,4.81
42.66973281,-4.36,-2.12,-1.03,4.95
42.67105079,-4.34,-2.27,-1.23,5.04
42.67518878,-4.32,-2.53,-1.41,5.2
42.68634796,-4.37,-2.81,-1.59,5.43
42.69568086,-4.41,-3.06,-1.77,5.65
42.70585871,-4.42,-3.23,-1.89,5.79
42.71593094,-4.43,-3.47,-1.95,5.95
42.72618198,-4.39,-3.74,-1.98,6.09
42.73606873,-4.39,-3.72,-2,6.09
42.74646378,-4.4,-3.45,-2.06,5.95
42.77061677,-4.35,-3.12,-2.12,5.75
42.77210093,-4.17,-3.03,-2.18,5.59
42.77565575,-3.82,-3.09,-2.21,5.38
42.78656292,-3.35,-3.2,-2.25,5.15
42.79590797,-2.77,-3.22,-2.2,4.78
42.80624485,-2.29,-3.17,-2.08,4.42
42.81820488,-1.86,-3.18,-1.97,4.17
42.82672071,-1.46,-3.39,-1.8,4.1
42.83658695,-1.18,-3.78,-1.53,4.24
42.84666085,-1.14,-3.99,-1.19,4.31
42.87042093,-1.26,-3.83,-0.82,4.11
42.87188482,-1.4,-3.51,-0.46,3.8
42.87605476,-1.44,-3.26,-0.1,3.56
42.88652086,-1.35,-3.21,0.21,3.48
42.89609671,-1.12,-3.32,0.43,3.53
42.90671277,-0.74,-3.47,0.53,3.58
42.91728067,-0.15,-3.88,0.58,3.92
42.92710876,0.54,-4.61,0.57,4.67
42.93713093,1.28,-5.33,0.55,5.5
42.94704294,1.88,-5.81,0.64,6.14
42.9703927,2.24,-6.07,0.87,6.52
42.9716959,2.3,-6.06,1.28,6.6
42.97643566,2.12,-5.69,1.81,6.33
42.98671079,1.78,-5.1,2.34,5.88
42.99667883,1.5,-4.43,2.79,5.44
43.00731087,1.17,-3.45,3.16,4.82
43.0172019,0.86,-2.28,3.42,4.19
43.02755284,0.65,-1.14,3.55,3.78
43.03758788,0.61,-0.17,3.64,3.69
43.0475359,0.7,0.55,3.72,3.82
43.07003784,0.95,1.02,3.81,4.05
43.07131481,1.25,1.25,3.91,4.29
43.0768857,1.5,1.34,4.01,4.48
43.08725691,1.63,1.37,4.02,4.54
43.09721994,1.69,1.29,3.99,4.52
43.10749483,1.59,1.07,3.88,4.32
43.11799479,1.35,0.74,3.66,3.97
43.12775588,1.01,0.35,3.36,3.52
43.13794374,0.61,-0.1,2.97,3.03
43.14808798,0.22,-0.59,2.62,2.69
43.16780996,-0.12,-0.95,2.31,2.5
43.16908288,-0.47,-1.3,2.03,2.45
43.17736769,-0.78,-1.78,1.79,2.64
43.18780684,-1.07,-2.28,1.53,2.94
43.19758272,-1.4,-2.61,1.29,3.23
43.20802593,-1.74,-2.66,1.16,3.38
43.2185297,-2.2,-2.46,1.2,3.51
43.2283659,-2.66,-2.24,1.36,3.73
43.23860979,-2.94,-1.99,1.49,3.85
43.24854469,-2.99,-1.8,1.48,3.79
43.26916385,-2.93,-1.72,1.33,3.64
43.27051377,-2.84,-1.7,1.12,3.49
43.27794981,-2.84,-1.69,0.95,3.43
43.28825283,-2.86,-1.52,0.82,3.34
43.29815674,-2.88,-1.19,0.8,3.21
43.30849266,-2.89,-0.95,0.85,3.15
43.31882787,-2.91,-1.04,0.96,3.23
43.32896996,-3.02,-1.12,1.03,3.38
43.33877587,-3.05,-0.96,1.01,3.35
43.34888983,-3,-0.74,0.91,3.22
43.36900377,-2.83,-0.6,0.8,3
43.3702569,-2.6,-0.61,0.7,2.76
43.37827682,-2.41,-0.74,0.59,2.58
43.38846183,-2.31,-0.81,0.59,2.51
43.398489,-2.33,-0.85,0.67,2.56
43.40885592,-2.47,-0.79,0.79,2.71
43.41897964,-2.55,-0.85,0.89,2.83
43.4291048,-2.63,-1.14,0.96,3.02
43.43993998,-2.69,-1.3,0.93,3.12
43.44933271,-2.81,-1.26,0.85,3.19
43.46984386,-2.93,-1.11,0.82,3.23
43.47112679,-2.99,-0.92,0.76,3.21
43.47870398,-3.02,-0.83,0.76,3.22
43.48901367,-3.04,-0.73,0.82,3.23
43.5002017,-3.03,-0.55,0.95,3.22
43.50995493,-2.95,-0.38,1.13,3.18
43.5152607,-2.88,-0.3,1.12,3.1
43.5257268,-2.7,-0.19,1.33,3.01
43.53576565,-2.41,-0.29,1.51,2.85
43.54578185,-2.08,-0.39,1.67,2.69
43.56964087,-1.83,-0.29,1.85,2.61
43.57132888,-1.63,-0.06,2.03,2.6
43.57535172,-1.41,0.15,2.21,2.62
43.58662176,-1.05,0.19,2.34,2.57
43.59585094,-0.34,-0.21,2.31,2.34
43.60592699,0.71,-1.18,2.13,2.53
43.61708069,1.88,-2.44,1.85,3.59
43.62563181,2.76,-3.41,1.75,4.72
43.63602972,3.1,-3.48,1.67,4.95
43.64639688,2.9,-2.59,1.59,4.2
43.67115068,2.48,-1.4,1.55,3.24
43.67269278,2.33,-0.69,1.42,2.81
43.67575383,2.41,-0.35,1.24,2.73
43.68609881,2.57,0.08,1.09,2.79
43.69612789,2.67,0.68,1.05,2.94
43.70623398,2.71,1.36,1.17,3.25
43.71795082,2.66,2.02,1.34,3.59
43.72660971,2.55,2.53,1.43,3.86
43.736866,2.4,2.8,1.51,3.98
43.74718189,2.25,2.91,1.55,3.99
43.76924181,2.19,2.92,1.52,3.95
43.77042294,2.32,2.71,1.42,3.83
43.77627373,2.62,2.22,1.2,3.63
43.78636074,3.06,1.47,0.9,3.51
43.79659081,3.47,0.55,0.61,3.56
43.8070097,3.61,-0.16,0.34,3.62
43.817976,3.45,-0.56,0.09,3.49
43.8265419,2.99,-0.76,-0.05,3.08
43.83724689,2.35,-0.95,0,2.53
43.84699178,1.64,-1.13,0.16,1.99
43.87245679,1.02,-1.21,0.42,1.63
43.87433386,0.45,-1.24,0.81,1.54
43.87668681,-0.13,-1.18,1.33,1.78
43.88672876,-0.64,-1.01,1.91,2.25
43.89697981,-1.04,-0.85,2.42,2.76
43.90711594,-1.39,-0.74,2.91,3.3
43.91808081,-1.6,-0.65,3.39,3.8
43.92880392,-1.74,-0.52,3.77,4.18
43.93926382,-1.86,-0.41,4.23,4.63
43.94911671,-2.12,-0.25,4.73,5.18
43.97147369,-2.02,-0.13,4.43,4.87
43.97276878,-1.86,-0.16,4.22,4.61
