time,ax,ay,az,atotal
230.5621109,0.74,-0.45,-0.99,1.31
230.5622787,1.11,-0.15,-0.78,1.36
230.562953,1.68,-0.07,-0.25,1.69
230.5648837,2.24,-0.13,0.34,2.26
230.5650587,2.6,-0.35,0.76,2.73
230.5652289,2.77,-0.57,1.02,3
230.5653987,2.71,-0.76,1.07,3.01
230.5655668,2.5,-0.97,0.89,2.82
230.5657349,2.16,-1.12,0.61,2.5
230.5658858,1.83,-1.12,0.36,2.17
230.566072,1.57,-0.95,0.33,1.86
230.5662398,1.5,-0.68,0.36,1.68
230.5668938,1.59,-0.44,0.35,1.68
230.5670667,1.66,-0.31,0.29,1.71
230.5672359,1.59,-0.22,0.13,1.61
230.5674038,1.4,-0.15,-0.1,1.41
230.5675948,1.2,-0.13,-0.38,1.26
230.5677748,0.99,-0.09,-0.59,1.15
230.5679448,0.87,0.11,-0.6,1.06
230.5681179,0.98,0.35,-0.37,1.1
230.568285,1.24,0.48,-0.12,1.33
230.5684528,1.52,0.56,0.08,1.62
230.5691779,1.65,0.67,0.28,1.8
230.5693288,1.69,0.67,0.36,1.85
230.5695128,1.62,0.53,0.32,1.73
230.569695,1.42,0.4,0.19,1.48
230.5698788,1.25,0.3,0.11,1.29
230.5700459,1.08,0.27,0.02,1.11
230.5702138,0.96,0.23,-0.04,0.98
230.570385,0.83,0.22,-0.07,0.86
230.5705378,0.69,0.28,-0.07,0.74
230.5707078,0.5,0.35,-0.08,0.61
230.5713668,0.26,0.43,-0.05,0.5
230.5715349,0.01,0.44,-0.01,0.44
230.5717039,-0.23,0.35,-0.02,0.41
230.5718708,-0.32,0.18,-0.08,0.37
230.5720398,-0.28,0.02,-0.09,0.29
230.5722079,-0.45,0.09,0.01,0.45
230.5723748,-0.98,0.59,0.22,1.16
230.5725427,-1.16,0.97,0.26,1.53
230.572722,-0.95,0.92,0.09,1.32
230.5729008,-0.89,0.82,-0.16,1.22
230.5736079,-1.01,0.92,-0.47,1.44
230.5737758,-0.92,0.88,-0.88,1.54
230.5739439,-0.48,0.56,-1.29,1.48
230.574111,0.12,0.07,-1.5,1.5
230.5742788,0.68,-0.42,-1.38,1.59
230.5744488,1.04,-0.8,-1.02,1.66
230.5746179,1.35,-1.16,-0.58,1.87
230.5747848,1.6,-1.58,-0.28,2.26
230.5749516,1.67,-2,-0.15,2.6
230.5751188,1.39,-2.34,-0.14,2.72
230.5757768,0.79,-2.52,-0.25,2.65
230.5759287,0.12,-2.52,-0.4,2.55
230.5760968,-0.52,-2.34,-0.57,2.46
230.5762658,-0.93,-2.11,-0.71,2.41
230.5764327,-1.14,-1.71,-0.8,2.2
230.5765998,-1.32,-1.12,-0.81,1.91
230.5767708,-1.37,-0.56,-0.79,1.67
230.5769389,-1.13,-0.11,-0.72,1.34
230.577107,-0.62,0.12,-0.63,0.89
230.5772777,0.03,0.17,-0.45,0.48
230.5779567,0.62,0.12,-0.33,0.71
230.578125,1.01,0.09,-0.26,1.04
230.5782769,1.11,0.09,-0.21,1.13
230.5784597,0.97,0.08,-0.14,0.98
230.5786419,0.73,0,-0.1,0.73
230.5787928,0.48,-0.17,-0.1,0.51
230.5789647,0.33,-0.27,-0.06,0.43
230.5791507,0.29,-0.42,-0.04,0.51
230.57932,0.35,-0.62,-0.02,0.71
230.5794709,0.35,-0.77,-0.05,0.84
230.5819149,0.18,-0.83,-0.17,0.86
230.5820899,-0.13,-0.76,-0.35,0.84
230.5822768,-0.55,-0.61,-0.56,0.99
230.5824459,-0.84,-0.47,-0.69,1.18
230.5826159,-1.05,-0.3,-0.68,1.28
230.5827847,-1.16,0,-0.43,1.23
230.582953,-0.99,0.27,-0.13,1.03
230.5831268,-0.63,0.44,0.13,0.77
230.5832949,-0.39,0.63,0.4,0.84
230.5834658,-0.28,0.76,0.64,1.03
230.5841548,-0.21,0.83,0.84,1.19
230.5843239,-0.16,0.85,0.9,1.24
230.5844748,-0.16,0.84,0.86,1.21
230.5846438,-0.22,0.95,0.84,1.28
230.5848107,-0.2,1.14,0.86,1.44
230.5849779,-0.08,1.33,0.83,1.56
230.585146,0.11,1.45,0.74,1.63
230.5853119,0.32,1.56,0.67,1.72
230.5854888,0.44,1.68,0.72,1.88
230.5856667,0.46,1.73,0.83,1.97
230.5863228,0.38,1.71,0.88,1.96
230.5864758,0.21,1.58,0.88,1.82
230.5866458,-0.05,1.4,0.92,1.67
230.5868149,-0.29,1.27,0.96,1.61
230.5869858,-0.39,1.16,1.02,1.59
230.587142,-0.42,1.06,1.02,1.52
230.5873089,-0.46,0.99,0.97,1.46
230.5874758,-0.45,0.91,0.91,1.36
230.5876439,-0.41,0.85,0.89,1.29
230.5878098,-0.4,0.82,0.91,1.28
230.5885098,-0.43,0.9,0.95,1.37
230.5886769,-0.45,1.05,0.97,1.49
230.5888457,-0.17,0.89,0.86,1.24
230.5890129,0.03,0.62,0.7,0.93
230.5891809,-0.07,0.6,0.48,0.77
230.5893478,-0.2,0.52,0.2,0.59
230.5895147,-0.33,0.35,-0.14,0.5
230.5896978,-0.45,0.08,-0.49,0.67
230.5898647,-0.36,-0.37,-0.8,0.95
230.5900328,-0.11,-0.93,-0.91,1.3
230.5906909,0.16,-1.33,-0.83,1.57
230.5908599,0.49,-1.7,-0.71,1.9
230.5910277,0.82,-2.07,-0.61,2.3
230.5912049,0.99,-2.23,-0.55,2.5
230.5913558,0.91,-2.17,-0.55,2.41
230.5915236,0.83,-2.08,-0.69,2.34
230.5916986,0.9,-2,-0.95,2.39
230.5918679,1.01,-1.87,-1.17,2.42
230.5920348,0.95,-1.5,-1.16,2.12
230.5922017,0.88,-1.06,-0.99,1.69
230.5928879,0.81,-0.68,-0.92,1.4
230.5930548,0.82,-0.37,-0.88,1.25
230.5932298,1.06,-0.2,-0.89,1.39
230.5934167,1.42,-0.12,-0.88,1.67
230.5935869,1.84,0,-0.68,1.96
230.5937579,2.12,0.04,-0.45,2.16
230.593925,2.25,-0.07,-0.32,2.27
230.5940938,2.23,-0.29,-0.22,2.25
230.5942607,2.06,-0.41,-0.19,2.1
230.5944309,1.78,-0.52,-0.22,1.86
230.5950837,1.52,-0.54,-0.23,1.62
230.5952508,1.19,-0.41,-0.14,1.26
230.5954189,0.9,-0.2,0.04,0.92
230.5955868,0.76,-0.11,0.17,0.78
230.5957549,0.77,-0.04,0.29,0.82
230.595922,0.81,0.08,0.43,0.92
230.5960958,0.8,0.27,0.55,1
230.5962629,0.73,0.46,0.62,1.06
230.5981448,0.55,0.71,0.66,1.11
230.5983179,0.57,0.74,0.7,1.16
230.5989778,0.62,0.73,0.83,1.26
230.5991468,0.68,0.69,0.98,1.37
230.5993159,0.63,0.71,1.2,1.53
230.599484,0.58,0.69,1.34,1.61
230.5996509,0.54,0.61,1.28,1.51
230.5998178,0.47,0.6,1.11,1.34
230.5999858,0.27,0.65,0.92,1.15
230.600153,0.08,0.67,0.68,0.95
230.6003208,-0.03,0.57,0.44,0.72
230.6004887,-0.22,0.52,0.24,0.61
230.6011519,-0.44,0.51,0.12,0.68
230.6013198,-0.7,0.49,0.04,0.85
230.6014879,-0.88,0.43,0.02,0.97
230.601656,-1.03,0.34,-0.03,1.08
230.6018248,-1.12,0.24,-0.06,1.14
230.6019959,-1.17,0.16,-0.07,1.18
230.6022549,-1.18,0.1,-0.05,1.18
230.6024237,-1.09,0.01,-0.08,1.09
230.602592,-1.05,-0.05,-0.14,1.06
230.6027598,-1.29,0.2,0,1.3
230.6034539,0.54,0.66,3.04,3.15
230.6036239,-0.75,0.91,0.29,1.21
230.6037948,-0.03,1.03,0.95,1.4
230.6039629,0.11,1.04,0.35,1.1
230.6041307,-0.1,1.25,-0.29,1.28
230.6042998,-0.31,1.55,-0.87,1.8
230.6044669,-0.15,1.36,-1.24,1.84
230.6046348,0.42,0.61,-1.27,1.47
230.6047938,0.88,-0.3,-1.14,1.47
230.6049619,1.01,-1.17,-0.88,1.77
230.605619,0.93,-1.9,-0.44,2.16
230.6057868,0.71,-2.44,0.03,2.54
230.6059546,0.31,-2.75,0.42,2.79
230.606123,-0.15,-2.9,0.52,2.95
230.6063027,-0.54,-3,0.31,3.06
230.6064649,-0.81,-2.95,-0.18,3.06
230.6066358,-1.01,-2.57,-0.68,2.84
230.6068039,-1.14,-1.88,-0.94,2.39
230.6069789,-1.19,-1.12,-1.05,1.94
230.6071467,-1.01,-0.38,-1.01,1.47
230.6078067,-0.5,0.13,-0.87,1.01
230.6080158,0.24,0.36,-0.78,0.89
230.6081877,0.83,0.53,-0.76,1.24
230.6083608,1.09,0.71,-0.7,1.47
230.6085219,1.03,0.79,-0.69,1.47
230.6086879,0.82,0.63,-1.6,1.9
230.6088548,0.36,0.24,-1.32,1.38
230.6090217,0.05,-0.44,-0.85,0.95
230.60919,-0.15,-0.92,-0.66,1.14
230.609365,-0.2,-1.3,-0.29,1.34
230.6100259,-0.4,-1.56,-0.24,1.62
230.610209,-0.7,-1.61,-0.29,1.77
230.6103778,-0.94,-1.48,-0.13,1.75
230.6105537,-1.14,-1.29,0.14,1.72
230.6107218,-1.18,-1,0.38,1.59
230.6108899,-0.95,-0.61,0.49,1.23
230.6110587,-0.58,-0.16,0.43,0.73
230.6112258,-0.2,0.33,0.23,0.44
230.611393,0.12,0.83,-0.05,0.84
230.6115608,0.49,1.26,-0.32,1.38
230.6122139,0.84,1.7,-0.45,1.94
230.6123819,1.01,2.1,-0.29,2.34
230.6125488,1.03,2.31,-0.02,2.52
230.6127157,0.89,2.35,0.32,2.53
230.6128817,0.79,2.34,0.67,2.55
230.6130648,0.8,2.33,0.95,2.64
230.6150458,0.8,2.33,1.2,2.74
230.6152208,0.79,2.37,1.33,2.83
230.6153908,0.85,2.47,1.35,2.94
230.6155519,0.78,2.53,1.29,2.94
230.6162179,0.6,2.56,1.26,2.91
230.6163859,0.46,2.51,1.51,2.96
230.6165528,0.32,2.35,1.92,3.05
230.6167207,0.25,1.99,2.28,3.03
230.6168869,0.2,1.65,2.5,3
230.6170559,0.26,1.37,2.53,2.88
230.6172218,0.44,1.03,2.46,2.7
230.6173887,0.42,0.73,2.27,2.42
230.6175568,0.21,0.55,2.03,2.11
230.6177258,-0.15,0.49,1.82,1.89
230.6183839,-0.53,0.64,1.54,1.74
230.6185348,-0.53,0.73,1.18,1.48
230.6187029,-0.5,0.71,0.82,1.19
230.6188707,-0.66,0.67,0.47,1.05
230.6190379,-0.86,0.37,0.1,0.94
230.6191998,-0.94,-0.07,-0.11,0.94
230.6193678,-0.56,-0.56,-0.31,0.85
230.6195359,1.51,-0.25,-1.01,1.83
230.6197028,2.2,0.02,-0.14,2.2
230.6198697,1.94,-1.1,0.32,2.25
230.6205218,1.43,-2.74,0.33,3.1
230.6206899,0.37,-3.52,0.25,3.54
230.6208587,-0.54,-3.15,0.37,3.21
230.621027,-0.63,-2.62,0.33,2.71
230.6212029,-0.49,-2.82,-0.09,2.86
230.6213708,-0.48,-3,-0.47,3.07
230.6215389,-0.54,-2.48,-0.56,2.59
230.6217058,-1.05,-1.63,-1.58,2.5
230.6218729,-1.52,-1.44,-2.06,2.93
230.6220417,-1.15,-1.38,-1.91,2.62
230.622705,0.56,-0.71,-2.22,2.39
230.6228738,1.68,-0.22,-1.92,2.56
230.6230419,1.39,-0.42,-1.74,2.26
230.62321,0.19,-1.18,-1.29,1.75
230.6233788,-0.76,-1.21,-0.43,1.49
230.6235499,-0.66,-0.81,0.23,1.06
230.6237009,0.34,-0.77,0.23,0.87
230.623868,1.04,-0.78,-0.18,1.31
230.6240349,0.81,-0.84,-0.59,1.3
230.6242049,0.32,-0.85,-0.95,1.31
230.6248569,0.08,-0.87,-1.04,1.35
230.6250248,-0.04,-1.01,-0.93,1.37
230.6251929,-0.07,-0.94,-0.69,1.16
230.625361,-0.23,-0.75,-0.35,0.85
230.6255288,-0.49,-0.73,0.02,0.87
230.6256967,-0.65,-0.98,0.2,1.19
230.6258478,-0.53,-0.98,0.11,1.11
230.6260157,-0.23,-0.36,0,0.42
230.6261828,0.02,0.32,-0.15,0.35
230.6263499,0.43,0.82,-0.4,1
230.6270068,0.69,1.11,-0.58,1.42
230.6271708,0.56,1.17,-0.6,1.42
230.6273389,0.42,1.14,-0.59,1.35
230.6275048,0.31,0.99,-0.44,1.12
230.6276817,0.21,0.71,-0.13,0.75
230.6278489,0.23,0.54,0.16,0.6
230.6280317,0.28,0.42,0.42,0.65
230.6281819,0.32,0.42,0.65,0.83
230.6283517,0.24,0.48,0.87,1.02
230.6285267,0.13,0.63,1.11,1.28
230.6291869,-0.04,0.74,1.3,1.49
230.6293619,-0.3,0.77,1.71,1.89
230.629529,-0.28,0.73,1.62,1.79
230.6296997,-0.43,0.69,1.37,1.59
230.6315749,-0.58,0.68,1.39,1.65
230.6317487,-0.5,0.49,1.45,1.61
230.6319189,-0.44,0.23,1.52,1.59
230.6320899,-0.4,0.05,1.38,1.43
230.6322637,-0.47,-0.11,1.25,1.33
230.6324368,-0.49,0,1.27,1.36
230.6331067,-0.41,0.78,1.2,1.48
230.633276,-0.33,1.73,0.9,1.97
230.6334288,-0.46,1.73,0.37,1.82
230.6336048,-0.61,1.34,-0.16,1.48
230.6337757,-0.52,1.33,-0.32,1.46
230.633945,-0.59,0.99,-0.38,1.21
230.6341128,-0.53,0.51,-0.41,0.84
230.6342838,-0.35,-0.1,-0.33,0.49
230.6344538,-0.11,-0.97,-0.24,1
230.634666,-0.06,-1.76,-0.05,1.76
230.6353738,-0.23,-2.22,0.2,2.24
230.6355479,-0.41,-2.28,0.09,2.31
230.6357298,-0.78,-2.34,-0.1,2.46
230.6358979,-0.98,-2.08,-0.42,2.33
230.6360538,-0.98,-1.81,-0.89,2.24
230.6362219,-0.86,-1.65,-1.35,2.29
230.6363897,-0.66,-1.42,-1.61,2.24
230.6365578,-0.59,-1.03,-1.7,2.07
230.6367259,-0.72,-0.53,-1.55,1.78
230.6368999,-0.94,-0.08,-1.4,1.68
230.6375546,-1.07,0.18,-1.26,1.66
230.6377277,-0.97,0.17,-1.1,1.47
230.6378958,-0.6,-0.11,-0.95,1.12
230.6380639,-0.27,-0.44,-0.84,0.98
230.6382318,-0.12,-0.61,-0.68,0.92
230.6383998,-0.04,-0.66,-0.33,0.73
230.6385679,0.02,-0.81,-0.17,0.82
230.6387348,-0.06,-1.06,-0.11,1.06
230.638907,-0.14,-1.28,-0.01,1.28
230.6390748,-0.08,-1.38,-0.14,1.38
230.6397457,0,-1.41,-0.35,1.45
230.6399217,0.01,-1.4,-0.59,1.51
230.6400728,0.01,-1.27,-0.73,1.46
230.6402407,-0.08,-1.04,-0.77,1.29
230.6404288,-0.09,-0.86,-0.72,1.12
230.6405959,0.04,-0.67,-0.53,0.85
230.6407669,0.14,-0.43,-0.35,0.57
230.6409359,0.24,-0.19,-0.23,0.38
230.6411068,0.31,0.06,-0.14,0.34
230.6412759,0.38,0.39,-0.03,0.54
230.6419339,0.42,0.62,-0.05,0.75
230.6420937,0.24,0.69,-0.18,0.75
230.642262,-0.08,0.77,-0.13,0.78
230.6424298,-0.13,0.99,0.18,1.01
230.642581,-0.13,1.12,0.45,1.21
230.6427479,-0.06,1.2,0.51,1.3
230.6429148,0.17,1.28,0.57,1.41
230.6430478,0.46,1.28,0.57,1.47
230.6432257,0.61,1.31,0.53,1.53
230.6433928,0.52,1.33,0.51,1.51
230.6440609,0.33,1.38,0.75,1.6
230.6442289,0.1,1.36,1.11,1.75
230.6443968,0.03,1.31,1.65,2.1
230.6445637,0.02,1.22,2.11,2.43
230.6447299,0,1.32,2.39,2.73
230.6448979,-0.02,1.37,2.26,2.64
230.6450739,-0.07,1.33,1.77,2.21
230.6452498,-0.06,1.36,1.19,1.8
230.6454158,-0.1,1.32,0.67,1.48
230.6455827,-0.23,1.26,0.3,1.31
230.6462417,-0.36,1.12,-0.02,1.17
230.6482458,-0.5,0.96,-0.18,1.09
230.6484208,-0.51,0.94,-0.13,1.07
230.6485908,-0.44,1.18,0.09,1.26
230.6487598,-0.23,1.39,0.31,1.44
230.6489277,-0.01,1.46,0.38,1.5
230.6490958,0.04,1.51,0.33,1.54
230.6492729,-0.04,1.41,0.19,1.42
230.6494448,-0.12,1.19,0.04,1.19
230.6496177,0.02,0.88,-0.06,0.88
230.650291,0.35,0.41,-0.08,0.54
230.6504679,0.64,-0.24,-0.05,0.68
230.6506457,0.72,-0.89,0.12,1.15
230.6508179,0.64,-1.45,0.35,1.62
230.6509857,0.38,-2,0.45,2.08
230.6511598,0.14,-2.3,0.51,2.36
230.6513267,0,-2.32,0.43,2.35
230.6514978,-0.01,-2.29,0.23,2.3
230.6516647,0.04,-2.18,0,2.18
230.6518338,0.13,-2.02,-0.21,2.03
230.6524959,0.12,-1.69,-0.44,1.75
230.6526728,0.14,-1.27,-0.56,1.39
230.6528449,0.29,-0.9,-0.63,1.13
230.6530128,0.32,-0.67,-0.77,1.06
230.653193,0.26,-0.69,-1,1.24
230.6533608,0.23,-0.8,-1.18,1.44
230.6535387,0.14,-0.84,-1.27,1.52
230.6536927,0.17,-0.87,-1.27,1.54
230.6538448,0.17,-0.98,-1.03,1.43
230.6540127,-0.01,-1.22,-0.85,1.48
230.6546729,-0.13,-1.46,-0.69,1.62
230.6548419,-0.3,-1.58,-0.43,1.66
230.6550097,-0.42,-1.5,-0.14,1.56
230.6551769,-0.43,-1.28,0.07,1.35
230.6553438,-0.31,-0.99,0.15,1.04
230.6555128,-0.03,-0.71,0.08,0.71
230.6556797,0.15,-0.56,-0.13,0.59
230.6558509,0.2,-0.4,-0.37,0.58
230.6560187,0.04,-0.22,-0.42,0.47
230.6561918,-0.1,-0.05,-0.31,0.32
230.6568499,-0.17,0.16,-0.09,0.25
230.6570177,-0.2,0.37,0.15,0.44
230.6571858,-0.15,0.49,0.29,0.58
230.6573529,0.02,0.61,0.31,0.68
230.6575038,0.12,0.69,0.31,0.76
230.6576777,0.1,0.74,0.35,0.82
230.6578538,0.01,0.75,0.41,0.85
230.6580198,-0.08,0.72,0.63,0.96
230.6581988,-0.1,0.67,0.97,1.18
230.6583667,-0.06,0.59,1.18,1.32
230.6590209,0,0.52,1.25,1.35
230.6591887,0.08,0.53,1.22,1.33
230.6593559,0.12,0.56,1.03,1.17
230.6594887,0.12,0.56,0.71,0.91
230.6596568,-0.02,0.53,0.55,0.76
230.659832,-0.31,0.57,0.6,0.88
230.6600008,-0.59,0.69,0.69,1.14
230.6601498,-0.8,0.7,0.69,1.26
230.6603179,-0.93,0.56,0.58,1.23
230.6604848,-0.91,0.39,0.52,1.11
230.6611428,-0.81,0.25,0.43,0.95
230.6613178,-0.74,0.06,0.25,0.78
230.6614728,-0.74,-0.07,0.07,0.74
230.6616406,-0.82,-0.09,-0.01,0.82
230.6618078,-0.94,-0.08,-0.02,0.94
230.661984,-1.06,0.05,0.17,1.07
230.6621509,-1.18,0.6,0.42,1.38
230.6623178,-1.29,1.11,0.41,1.75
230.6624846,-1.37,1.12,0.08,1.77
230.6626518,-1.35,0.88,-0.4,1.66
230.6649928,-1.06,0.76,-0.89,1.57
230.6651707,-0.76,0.9,-1.17,1.66
230.6653409,-0.56,1.01,-1.15,1.62
230.6655097,-0.51,0.74,-0.94,1.3
230.665679,-0.63,0.14,-0.58,0.86
230.6658549,-0.68,-0.49,-0.4,0.92
230.6660268,-0.65,-0.93,-0.27,1.16
230.6661959,-0.81,-1.29,-0.09,1.52
230.6663647,-1.01,-1.55,-0.05,1.85
230.666533,-1.09,-1.62,-0.06,1.95
230.6672029,-1.08,-1.57,-0.13,1.91
230.6673737,-0.91,-1.47,-0.36,1.76
230.6675248,-0.76,-1.47,-0.73,1.8
230.6677079,-0.73,-1.46,-1.05,1.94
230.6678789,-0.81,-1.35,-1.24,2
230.6680479,-1.07,-1.08,-1.11,1.88
230.6682177,-1.3,-0.63,-0.87,1.68
230.6683848,-1.47,-0.41,-0.77,1.7
230.6685519,-1.55,-0.38,-0.78,1.77
230.6686978,-1.55,-0.43,-0.76,1.77
230.6694708,-1.47,-0.5,-0.57,1.65
230.6696558,-1.35,-0.7,-0.4,1.57
230.6698327,-1.32,-0.87,-0.27,1.6
230.6700087,-1.21,-1,-0.03,1.57
230.6701827,-0.99,-1.16,0.17,1.53
230.6703548,-0.83,-1.33,0.29,1.59
230.6705258,-0.76,-1.37,0.33,1.6
230.6706977,-0.62,-1.25,0.31,1.42
230.6708679,-0.49,-1.07,0.19,1.19
230.6710389,-0.53,-0.88,-0.09,1.03
230.6717558,-0.63,-0.65,-0.22,0.93
230.6719289,-0.71,-0.42,-0.21,0.85
230.6720998,-0.74,-0.3,-0.06,0.8
230.6722708,-0.76,-0.25,0.19,0.82
230.672442,-0.77,-0.23,0.63,1.02
230.6726127,-0.7,-0.21,0.97,1.21
230.6727839,-0.71,-0.2,1.12,1.34
230.6729369,-0.79,-0.1,1.12,1.37
230.673121,-0.97,0.05,1.13,1.49
230.6733248,-1.29,0.19,1.09,1.69
230.674017,-1.53,0.26,0.98,1.83
230.6741939,-1.6,0.29,0.76,1.79
230.6743679,-1.37,0.38,0.54,1.52
230.674541,-1.01,0.48,0.44,1.2
230.6747108,-0.68,0.53,0.43,0.96
230.674881,-0.47,0.52,0.53,0.87
230.6750507,-0.36,0.39,0.77,0.93
230.6752288,-0.29,0.31,1.22,1.29
230.6753988,-0.34,0.29,1.68,1.73
230.6755698,-0.48,0.17,1.76,1.83
230.6762648,-0.49,0.19,1.57,1.65
230.6764359,-0.36,0.34,1.27,1.36
230.6766047,-0.3,0.51,0.87,1.05
230.6767759,-0.23,0.7,0.52,0.9
230.6769447,-0.25,0.79,0.23,0.85
230.6771138,-0.33,0.73,0.12,0.81
230.6772828,-0.27,0.53,0.09,0.6
230.6774528,-0.2,0.37,-0.06,0.42
230.6776237,-0.28,0.09,-0.11,0.31
230.6777928,-0.25,-0.08,0.13,0.29
230.6784608,-0.02,0.25,0.44,0.5
230.6786318,-0.11,0.83,0.67,1.07
230.6788008,-0.43,1.42,1.03,1.8
230.6789718,-0.72,1.69,1.31,2.25
230.679143,-0.77,1.5,1.1,2.01
230.6793149,-0.49,1.11,0.5,1.31
230.6794848,-0.21,0.74,-0.19,0.79
230.679657,-0.08,0.54,-0.71,0.89
230.6817229,0.1,0.42,-0.77,0.88
230.6819057,0.55,-0.4,-0.69,0.96
230.68257,0.77,-1.63,-0.66,1.91
230.6827478,0.87,-2.15,-0.37,2.34
230.6829188,0.78,-2.25,0.06,2.38
230.6830897,0.45,-2.24,0.34,2.3
230.6832609,-0.03,-2.04,0.39,2.07
230.6834419,-0.31,-1.76,0.07,1.78
230.6836178,-0.22,-1.57,-0.45,1.64
230.6837897,0,-1.35,-0.96,1.65
230.6839788,0.23,-0.86,-1.31,1.58
230.6841559,0.44,-0.19,-1.42,1.49
230.6848829,0.64,0.37,-1.41,1.59
230.6850557,0.75,0.64,-1.3,1.63
230.6852298,0.66,0.58,-1.09,1.4
230.6854029,0.48,0.3,-0.86,1.02
230.6855779,0.37,-0.03,-0.66,0.75
230.6857519,0.2,-0.35,-0.55,0.68
230.6864898,-0.48,-0.61,-0.89,1.18
230.6866617,-0.54,-0.88,-0.66,1.22
230.686832,-0.62,-1.1,-0.43,1.33
230.6870017,-0.72,-1.12,-0.32,1.36
230.687665,-0.77,-1.14,-0.2,1.39
230.6878357,-0.75,-1.26,-0.29,1.49
230.6880069,-0.67,-1.41,-0.54,1.65
230.6881769,-0.7,-1.45,-0.89,1.83
230.6883469,-0.94,-1.35,-1.14,2
230.6885157,-1.3,-1.04,-0.95,1.91
230.6886868,-1.62,-0.79,-0.53,1.87
230.6888578,-1.76,-0.65,-0.22,1.88
230.6890287,-1.74,-0.62,-0.1,1.84
230.6891999,-1.7,-0.52,0.09,1.78
230.6898508,-1.61,-0.42,0.29,1.68
230.6900277,-1.38,-0.38,0.37,1.47
230.6901989,-1,-0.34,0.52,1.17
230.6903839,-0.52,-0.29,0.96,1.12
230.6905558,-0.18,-0.42,1.27,1.34
230.6907277,-0.03,-0.65,1.28,1.43
230.6908979,-0.04,-0.92,1.04,1.38
230.6910708,-0.21,-1.07,0.69,1.29
230.6912417,-0.5,-1.02,0.33,1.18
230.691412,-0.8,-0.95,-0.03,1.24
230.6921089,-1,-0.93,-0.4,1.42
230.6922808,-1.03,-0.75,-0.59,1.4
230.692452,-1.04,-0.59,-0.57,1.32
230.6926227,-0.86,-0.45,-0.47,1.07
230.6927977,-0.62,-0.29,-0.26,0.73
230.6929708,-0.43,-0.18,-0.14,0.48
230.693141,-0.36,-0.05,-0.04,0.36
230.6933148,-0.45,-0.02,-0.04,0.45
230.6943159,-0.67,0.01,-0.08,0.67
230.7040849,-0.94,0.03,-0.07,0.94
230.7155809,-1.14,0.05,-0.16,1.15
230.724196,-1.2,0.09,-0.16,1.21
230.7343178,-1.08,0.14,-0.06,1.09
230.7443008,-0.87,0.23,0.1,0.9
230.7543948,-0.7,0.38,0.32,0.85
230.7644408,-0.57,0.45,0.46,0.85
230.7744958,-0.58,0.51,0.5,0.92
230.7846498,-0.59,0.52,0.45,0.9
230.7945957,-0.6,0.55,0.33,0.87
230.8046627,-0.58,0.64,0.31,0.91
230.816381,-0.56,0.74,0.43,1.02
230.8248267,-0.48,0.84,0.71,1.2
230.8348868,-0.26,0.84,1.12,1.42
230.8449149,-0.08,0.7,1.28,1.46
230.8550057,0.13,0.59,1.33,1.46
230.8651028,0.23,0.58,1.37,1.5
230.8751378,0.21,0.56,1.29,1.42
230.8856487,0.08,0.54,1.11,1.23
230.8958807,-0.12,0.61,0.97,1.15
230.9059877,-0.27,0.6,0.83,1.05
230.9228497,-0.22,0.56,0.75,0.96
230.92555,-0.01,0.45,0.62,0.76
230.9354477,0.19,0.4,0.5,0.66
230.9453528,0.3,0.45,0.57,0.78
230.9554467,0.22,0.57,0.69,0.92
230.9653008,0.07,0.55,0.55,0.78
230.9755008,-0.05,0.4,0.21,0.45
230.9852889,-0.19,0.34,-0.09,0.39
230.9954288,-0.42,0.34,-0.36,0.64
231.0055108,-0.53,0.32,-0.64,0.89
231.0157537,-0.45,0.2,-0.84,0.97
231.0254779,-0.25,0.08,-0.97,1
231.0358768,0.05,-0.1,-1.01,1.01
231.0458279,0.47,-0.35,-0.94,1.1
231.0557969,0.85,-0.55,-0.78,1.27
231.0657377,1.08,-0.76,-0.66,1.47
231.0761147,1.14,-1.01,-0.66,1.65
231.0856688,0.97,-1.17,-0.68,1.66
231.0958238,0.69,-1.18,-0.65,1.51
231.1059437,0.34,-1.14,-0.59,1.32
231.1159139,0.04,-1.05,-0.52,1.17
231.1259747,-0.07,-1.07,-0.6,1.22
231.1368279,0,-1.14,-0.8,1.39
231.1464748,0.01,-1.01,-0.93,1.37
231.1571417,-0.03,-0.7,-0.99,1.21
231.166986,-0.07,-0.31,-0.97,1.02
231.177619,-0.07,0.02,-0.92,0.92
231.1872287,0.13,0.12,-1.03,1.04
231.1977248,0.36,-0.03,-1.26,1.31
231.207716,0.49,-0.2,-1.49,1.58
231.2213707,0.58,-0.29,-1.52,1.65
231.2269769,0.63,-0.26,-1.35,1.51
231.2379937,0.62,-0.21,-1.13,1.3
231.2499928,0.65,-0.21,-0.86,1.09
231.258564,0.59,-0.2,-0.57,0.84
231.2687328,0.48,-0.14,-0.24,0.55
231.278471,0.4,-0.16,-0.03,0.43
231.2875888,0.31,-0.27,0.04,0.41
231.2989078,0.27,-0.38,-0.06,0.47
231.3088217,0.29,-0.33,-0.03,0.44
231.3290997,0.25,-0.11,0.11,0.29
231.3299098,0.28,0.1,0.23,0.37
231.3380489,0.47,0.23,0.34,0.62
231.3494468,0.72,0.33,0.33,0.85
231.3585339,0.87,0.4,0.27,0.99
231.3685169,0.82,0.44,0.15,0.94
