time,ax,ay,az,atotal
0.0037527084350585938,0.59,-0.53,4.6,4.66
0.010558843612670898,0.96,-1.1,4.41,4.64
0.021693706512451172,1.18,-1.53,3.78,4.24
0.03161883354187012,1.22,-1.41,2.86,3.41
0.0470888614654541,1.05,-1.4,2.14,2.76
0.050752878189086914,0.83,-1.59,1.0,2.05
0.06074094772338867,0.61,-1.61,-0.05,1.72
0.07077980041503906,0.37,-1.59,-0.78,1.8
0.08079791069030762,0.2,-1.51,-1.35,2.03
0.09163188934326172,0.11,-1.34,-1.86,2.29
0.10139894485473633,0.05,-1.11,-2.22,2.48
0.11167693138122559,0.04,-0.99,-2.32,2.52
0.12126684188842773,0.03,-1.05,-2.24,2.47
0.13193082809448242,0.08,-1.18,-2.26,2.55
0.15035295486450195,0.11,-1.24,-2.23,2.55
0.1523289680480957,0.06,-1.29,-2.01,2.38
0.1606459617614746,0.03,-1.36,-1.86,2.3
0.17081403732299805,0.04,-1.45,-1.74,2.26
0.18160200119018555,0.1,-1.52,-1.73,2.3
0.1914539337158203,0.12,-1.56,-1.74,2.34
0.20134186744689941,0.13,-1.55,-1.74,2.33
0.21150779724121094,0.12,-1.49,-1.67,2.24
0.2215137481689453,0.04,-1.37,-1.61,2.11
0.2318098545074463,-0.07,-1.17,-1.58,1.96
0.2497577667236328,-0.16,-1.07,-1.63,1.95
0.2519059181213379,-0.22,-1.02,-1.83,2.1
0.26113080978393555,-0.27,-0.96,-2.1,2.32
0.27092599868774414,-0.41,-0.88,-2.34,2.53
0.2807028293609619,-0.64,-0.73,-2.47,2.65
0.29149389266967773,-0.77,-0.61,-2.59,2.77
0.30120277404785156,-0.82,-0.55,-2.79,2.95
0.3115508556365967,-0.84,-0.47,-2.97,3.12
0.32150983810424805,-0.95,-0.33,-2.9,3.06
0.33152294158935547,-1.03,-0.16,-2.82,3.0
0.3482327461242676,-0.99,-0.07,-2.78,2.95
0.3507509231567383,-0.87,-0.01,-2.73,2.86
0.3611278533935547,-0.79,0.1,-2.56,2.68
0.37091493606567383,-0.71,0.22,-2.25,2.36
0.3806948661804199,-0.67,0.33,-1.88,2.02
0.3916587829589844,-0.66,0.52,-1.53,1.74
0.40152692794799805,-0.68,0.76,-1.2,1.57
0.4117617607116699,-0.69,0.98,-0.96,1.53
0.42137575149536133,-0.67,1.12,-0.76,1.51
0.43166089057922363,-0.64,1.22,-0.49,1.46
0.4495818614959717,-0.58,1.26,-0.09,1.39
0.4517369270324707,-0.57,1.24,0.41,1.42
0.4609339237213135,-0.54,1.25,1.01,1.69
0.4709348678588867,-0.5,1.26,1.68,2.15
0.4807920455932617,-0.46,1.26,2.27,2.63
0.491696834564209,-0.36,1.18,2.75,3.01
0.5014209747314453,-0.23,1.02,3.12,3.29
0.5114738941192627,-0.08,0.86,3.38,3.48
0.5210509300231934,-0.03,0.8,3.57,3.65
0.5310487747192383,-0.01,0.91,3.54,3.65
0.5484099388122559,-0.04,1.0,3.36,3.5
0.550419807434082,-0.14,1.0,3.23,3.38
0.5605916976928711,-0.29,1.12,3.13,3.33
0.5705447196960449,-0.4,1.37,3.05,3.36
0.5814008712768555,-0.46,1.58,3.09,3.5
0.5915017127990723,-0.48,1.39,3.26,3.57
0.6013517379760742,-0.56,0.95,3.54,3.7
0.611163854598999,-0.64,0.53,3.91,3.99
0.6213140487670898,-0.64,0.18,4.16,4.21
0.6312808990478516,-0.61,-0.18,4.16,4.2
0.6525118350982666,-0.56,-0.49,3.85,3.92
0.6547489166259766,-0.52,-0.71,3.25,3.36
0.6606729030609131,-0.55,-0.87,2.46,2.66
0.6715550422668457,-0.64,-1.06,1.61,2.03
0.6814858913421631,-0.81,-1.27,0.81,1.71
0.6912999153137207,-1.01,-1.44,0.13,1.76
0.7013068199157715,-1.21,-1.5,-0.32,1.95
0.7113537788391113,-1.44,-1.45,-0.6,2.12
0.7213287353515625,-1.6,-1.34,-0.75,2.21
0.7313647270202637,-1.67,-1.24,-0.9,2.26
0.7493619918823242,-1.73,-1.21,-1.08,2.37
0.7514767646789551,-1.71,-1.24,-1.18,2.41
0.7607207298278809,-1.64,-1.31,-1.22,2.42
0.7706878185272217,-1.57,-1.43,-1.2,2.43
0.781527042388916,-1.49,-1.55,-1.21,2.46
0.7917008399963379,-1.42,-1.58,-1.24,2.45
0.8013968467712402,-1.33,-1.58,-1.33,2.45
0.811558723449707,-1.23,-1.63,-1.44,2.49
0.8219847679138184,-1.13,-1.66,-1.6,2.56
0.831920862197876,-0.97,-1.68,-1.85,2.68
0.852262020111084,-0.81,-1.63,-2.13,2.8
0.854374885559082,-0.66,-1.55,-2.45,2.97
0.8607149124145508,-0.52,-1.45,-2.76,3.16
0.8709487915039062,-0.44,-1.32,-2.98,3.28
0.881619930267334,-0.38,-1.18,-3.13,3.36
0.8918728828430176,-0.37,-0.98,-3.33,3.49
0.901634931564331,-0.36,-0.83,-3.37,3.48
0.9121048450469971,-0.39,-0.65,-3.3,3.38
0.9215917587280273,-0.45,-0.46,-3.19,3.25
0.9320259094238281,-0.51,-0.34,-3.09,3.15
0.952293872833252,-0.48,-0.25,-3.11,3.15
0.9541449546813965,-0.44,-0.11,-3.23,3.26
0.9607686996459961,-0.39,0.06,-3.19,3.21
0.9709699153900146,-0.24,0.25,-3.02,3.03
0.9809517860412598,-0.03,0.43,-2.71,2.74
0.9920740127563477,0.13,0.6,-2.21,2.29
1.0014300346374512,0.15,0.77,-1.8,1.96
1.0117528438568115,0.17,0.89,-1.49,1.74
1.021440029144287,0.24,0.97,-1.21,1.56
1.0320677757263184,0.44,1.07,-0.83,1.42
1.051616907119751,0.55,1.23,-0.38,1.39
1.0533828735351562,0.64,1.44,0.11,1.57
1.0607709884643555,0.75,1.61,0.78,1.93
1.071131706237793,0.79,1.73,1.35,2.33
1.0818099975585938,0.77,1.81,1.67,2.58
1.092148780822754,0.76,1.91,1.9,2.79
1.1015598773956299,0.79,1.95,2.01,2.9
1.1117749214172363,0.82,1.89,2.08,2.92
1.1213297843933105,0.81,1.77,2.14,2.89
1.1319708824157715,0.78,1.74,2.15,2.87
1.1510028839111328,0.77,1.79,2.14,2.89
1.1527018547058105,0.8,1.87,2.09,2.91
1.160614013671875,0.8,1.93,2.01,2.89
1.1710319519042969,0.76,2.07,1.95,2.94
1.180858850479126,0.77,2.36,1.93,3.14
1.1919608116149902,0.85,2.5,2.04,3.33
1.2014389038085938,0.85,2.28,2.31,3.35
1.2117938995361328,0.75,1.79,2.8,3.4
1.2217097282409668,0.64,1.28,3.5,3.78
1.2318239212036133,0.49,0.84,4.24,4.35
1.249135971069336,0.45,0.24,4.9,4.92
1.2509589195251465,0.54,-0.46,5.22,5.26
1.2609689235687256,0.71,-1.21,5.3,5.48
1.2708487510681152,0.85,-1.83,5.03,5.41
1.280956745147705,0.91,-2.19,4.39,4.98
1.2918999195098877,0.95,-2.27,3.31,4.12
1.3015458583831787,1.05,-2.24,2.08,3.23
1.3115739822387695,1.05,-2.26,0.95,2.66
1.3215408325195312,0.97,-2.27,-0.1,2.47
1.3324968814849854,0.89,-2.18,-1.06,2.58
1.350287914276123,0.84,-2.03,-1.81,2.84
1.352107048034668,0.86,-1.87,-2.41,3.16
1.3609709739685059,0.93,-1.75,-2.89,3.5
1.3709938526153564,1.01,-1.68,-3.22,3.76
1.3810310363769531,1.11,-1.67,-3.32,3.87
1.3913817405700684,1.15,-1.66,-3.38,3.93
1.4017138481140137,1.17,-1.66,-3.35,3.91
1.4115278720855713,1.18,-1.7,-3.26,3.86
1.4215788841247559,1.17,-1.77,-3.15,3.79
1.4315438270568848,1.14,-1.85,-3.0,3.7
1.450516700744629,1.05,-1.84,-2.81,3.51
1.4523258209228516,0.84,-1.74,-2.63,3.26
1.4609909057617188,0.65,-1.63,-2.55,3.09
1.4709887504577637,0.52,-1.57,-2.53,3.02
1.4809858798980713,0.41,-1.51,-2.54,2.98
1.4919638633728027,0.27,-1.35,-2.6,2.94
1.5012338161468506,0.14,-1.17,-2.66,2.9
1.5118327140808105,0.09,-0.99,-2.71,2.88
1.5214898586273193,0.03,-0.76,-2.75,2.85
1.5319099426269531,-0.05,-0.49,-2.66,2.7
1.5502519607543945,-0.12,-0.25,-2.55,2.56
1.5520238876342773,-0.18,-0.04,-2.42,2.42
1.5608787536621094,-0.22,0.14,-2.38,2.39
1.5712058544158936,-0.22,0.37,-2.36,2.39
1.582434892654419,-0.13,0.66,-2.23,2.32
1.5917949676513672,-0.07,0.93,-1.95,2.16
1.601733922958374,-0.03,1.14,-1.59,1.95
1.6119227409362793,-0.04,1.29,-1.09,1.68
1.6217608451843262,-0.04,1.37,-0.52,1.46
1.6319859027862549,-0.05,1.43,0.0,1.43
1.651432991027832,-0.14,1.58,0.49,1.66
1.6531319618225098,-0.19,1.67,0.91,1.91
1.661031723022461,-0.22,1.66,1.26,2.09
1.6710519790649414,-0.29,1.63,1.57,2.28
1.681797981262207,-0.36,1.6,1.8,2.43
1.6921648979187012,-0.33,1.56,2.0,2.55
1.7015857696533203,-0.24,1.48,2.16,2.62
1.7118449211120605,-0.14,1.44,2.35,2.75
1.7216839790344238,-0.03,1.43,2.54,2.91
1.7320499420166016,0.03,1.47,2.67,3.04
1.751741886138916,0.04,1.6,2.66,3.1
1.7534918785095215,0.03,1.76,2.69,3.21
1.76090669631958,-0.05,1.78,2.91,3.41
1.7710957527160645,-0.2,1.49,3.28,3.6
1.781592845916748,-0.27,0.97,3.85,3.97
1.7918498516082764,-0.3,0.56,4.42,4.46
1.8014507293701172,-0.16,0.27,4.79,4.8
1.8116588592529297,0.14,-0.08,5.06,5.06
1.8216500282287598,0.41,-0.59,5.17,5.21
1.8322808742523193,0.52,-1.05,5.12,5.25
1.8508410453796387,0.46,-1.31,4.84,5.03
1.8525876998901367,0.25,-1.35,4.23,4.44
1.8610219955444336,0.11,-1.37,3.33,3.6
1.8711318969726562,0.01,-1.48,2.22,2.66
1.8811838626861572,-0.18,-1.58,1.19,1.98
1.8922200202941895,-0.38,-1.64,0.37,1.72
1.9014878273010254,-0.59,-1.63,-0.28,1.75
1.9117908477783203,-0.77,-1.52,-0.8,1.88
1.9216349124908447,-0.94,-1.36,-1.22,2.05
1.9318790435791016,-1.09,-1.13,-1.49,2.16
1.9498987197875977,-1.18,-1.02,-1.62,2.24
1.9517488479614258,-1.23,-1.05,-1.66,2.31
1.9609637260437012,-1.22,-1.14,-1.65,2.34
1.9710638523101807,-1.24,-1.23,-1.58,2.35
1.9812507629394531,-1.2,-1.36,-1.42,2.3
1.9919888973236084,-1.13,-1.46,-1.24,2.22
2.001771926879883,-1.05,-1.57,-1.24,2.25
2.0118837356567383,-0.96,-1.67,-1.38,2.36
2.0219168663024902,-0.87,-1.68,-1.65,2.51
2.032665729522705,-0.79,-1.62,-1.95,2.65
2.052842855453491,-0.74,-1.51,-2.25,2.8
2.0546188354492188,-0.68,-1.4,-2.51,2.95
2.060917854309082,-0.67,-1.31,-2.75,3.11
2.0711278915405273,-0.61,-1.2,-2.99,3.27
2.0811028480529785,-0.55,-1.04,-3.19,3.4
2.091998815536499,-0.45,-0.85,-3.31,3.44
2.101442813873291,-0.33,-0.68,-3.37,3.45
2.111924886703491,-0.24,-0.5,-3.33,3.37
2.1218748092651367,-0.17,-0.32,-3.22,3.24
2.1322317123413086,-0.09,-0.18,-3.07,3.07
2.1512718200683594,-0.01,-0.06,-2.93,2.93
2.153101921081543,0.06,0.04,-2.76,2.76
2.1610379219055176,0.15,0.09,-2.59,2.59
2.171182870864868,0.26,0.08,-2.47,2.48
2.181766986846924,0.35,0.08,-2.39,2.41
2.190896987915039,0.39,0.19,-2.3,2.34
2.201848030090332,0.43,0.41,-2.21,2.28
2.211660861968994,0.5,0.64,-2.17,2.31
2.2216598987579346,0.59,0.8,-2.05,2.27
2.231888771057129,0.67,0.92,-1.94,2.24
2.251243829727173,0.83,1.03,-1.72,2.16
2.253077983856201,1.03,1.11,-1.41,2.06
2.2611048221588135,1.1,1.24,-0.91,1.89
2.271225929260254,1.09,1.36,-0.2,1.75
2.2810540199279785,1.02,1.45,0.66,1.89
2.2920479774475098,1.03,1.44,1.5,2.32
2.30136775970459,1.06,1.38,2.3,2.88
2.3116729259490967,1.18,1.38,3.01,3.51
2.32201886177063,1.33,1.46,3.6,4.1
2.332096815109253,1.47,1.6,4.0,4.55
2.3538918495178223,1.56,1.78,4.25,4.86
2.35566782951355,1.65,1.93,4.44,5.11
2.3609089851379395,1.75,2.04,4.51,5.25
2.371152877807617,1.84,1.94,4.59,5.31
2.381103038787842,1.89,1.5,4.83,5.39
2.3919718265533447,1.77,0.85,5.12,5.48
2.4015097618103027,1.66,0.18,5.36,5.61
2.4119489192962646,1.59,-0.44,5.44,5.68
2.4215049743652344,1.54,-0.88,5.24,5.53
2.4322798252105713,1.47,-1.23,4.74,5.11
2.4517107009887695,1.34,-1.54,4.01,4.49
2.4535460472106934,1.2,-1.79,3.09,3.76
2.4610848426818848,1.0,-2.07,2.08,3.1
2.471202850341797,0.74,-2.38,1.08,2.71
2.481135845184326,0.51,-2.63,0.22,2.68
2.4919400215148926,0.38,-2.88,-0.33,2.92
2.5013668537139893,0.27,-2.89,-1.01,3.07
2.5120949745178223,0.21,-2.54,-1.78,3.1
2.5214688777923584,0.22,-2.31,-2.16,3.17
2.5323288440704346,0.27,-2.29,-2.4,3.32
2.5537619590759277,0.21,-2.21,-2.53,3.36
2.555567741394043,-0.01,-1.92,-2.44,3.1
2.5609328746795654,-0.22,-1.58,-2.18,2.7
2.570910930633545,-0.32,-1.38,-1.91,2.37
2.580972909927368,-0.4,-1.36,-1.72,2.22
2.5915069580078125,-0.37,-1.5,-1.63,2.24
2.6018898487091064,-0.25,-1.68,-1.68,2.38
2.61177396774292,-0.17,-1.72,-1.88,2.55
2.6219139099121094,-0.14,-1.66,-2.16,2.72
2.6317996978759766,-0.09,-1.6,-2.36,2.85
2.650169849395752,-0.11,-1.56,-2.5,2.94
2.652029037475586,-0.22,-1.41,-2.62,2.98
2.6610019207000732,-0.36,-1.2,-2.77,3.04
2.6712050437927246,-0.4,-1.07,-2.91,3.12
2.6809959411621094,-0.44,-0.95,-3.06,3.23
2.6911628246307373,-0.49,-0.83,-3.16,3.3
2.7017927169799805,-0.52,-0.65,-3.2,3.3
2.711960792541504,-0.52,-0.44,-3.24,3.31
2.721904754638672,-0.47,-0.29,-3.28,3.32
2.7322239875793457,-0.41,-0.17,-3.23,3.26
2.7525699138641357,-0.38,0.01,-3.18,3.2
2.754349708557129,-0.32,0.24,-3.07,3.09
2.760969877243042,-0.25,0.5,-2.81,2.86
2.7712419033050537,-0.2,0.72,-2.37,2.48
2.781921863555908,-0.11,0.83,-1.84,2.02
2.7920479774475098,-0.02,0.87,-1.36,1.61
2.801693916320801,0.01,0.95,-0.86,1.28
2.8118667602539062,-0.04,1.07,-0.35,1.12
2.821870803833008,-0.13,1.27,0.07,1.27
2.831981897354126,-0.14,1.44,0.51,1.53
2.8516018390655518,-0.05,1.57,1.07,1.9
2.8534328937530518,0.11,1.65,1.66,2.34
2.8610548973083496,0.29,1.66,2.14,2.72
2.871316909790039,0.27,1.52,2.64,3.05
2.8810958862304688,0.16,1.39,3.23,3.52
2.8921027183532715,0.1,1.33,3.56,3.8
2.9017677307128906,0.13,1.24,3.56,3.77
2.9118669033050537,0.12,1.24,3.34,3.56
2.921860933303833,0.1,1.38,3.1,3.39
2.9318089485168457,0.02,1.54,2.93,3.31
2.949643850326538,-0.17,1.75,2.85,3.34
2.951511859893799,-0.32,1.99,2.98,3.59
2.9610798358917236,-0.4,1.91,3.36,3.88
2.971235752105713,-0.49,1.46,3.87,4.16
2.9811229705810547,-0.54,0.85,4.38,4.49
2.9919910430908203,-0.49,0.23,4.83,4.86
3.0017778873443604,-0.38,-0.34,5.01,5.03
3.011988878250122,-0.34,-0.74,4.89,4.95
3.0218939781188965,-0.41,-1.0,4.55,4.67
3.032029867172241,-0.57,-1.16,3.95,4.15
3.0518360137939453,-0.77,-1.37,3.19,3.55
3.0536928176879883,-1.02,-1.66,2.43,3.11
3.0609078407287598,-1.31,-1.86,1.74,2.86
3.0712478160858154,-1.56,-1.96,1.16,2.76
3.0810070037841797,-1.76,-2.0,0.63,2.73
3.0919909477233887,-1.91,-1.96,0.09,2.73
3.1016197204589844,-1.98,-1.9,-0.41,2.77
3.112143039703369,-1.99,-1.82,-0.79,2.81
3.1216118335723877,-1.91,-1.76,-1.18,2.85
3.1320247650146484,-1.72,-1.72,-1.53,2.87
3.1513588428497314,-1.48,-1.71,-1.82,2.9
3.1531567573547363,-1.24,-1.73,-2.05,2.95
3.1610329151153564,-0.99,-1.77,-2.3,3.06
3.1712758541107178,-0.83,-1.84,-2.54,3.24
3.1811089515686035,-0.74,-1.86,-2.72,3.37
3.1922359466552734,-0.65,-1.88,-2.92,3.53
3.20173978805542,-0.6,-1.83,-3.09,3.64
3.2119529247283936,-0.6,-1.71,-3.34,3.79
3.2217860221862793,-0.53,-1.58,-3.41,3.79
3.2323737144470215,-0.49,-1.43,-3.43,3.74
3.252717971801758,-0.49,-1.25,-3.4,3.65
3.2544429302215576,-0.43,-1.13,-3.34,3.55
3.2611398696899414,-0.37,-1.05,-3.28,3.46
3.271282911300659,-0.34,-0.97,-3.17,3.33
3.28115177154541,-0.31,-0.86,-3.05,3.18
3.292008876800537,-0.3,-0.71,-2.93,3.02
3.301980972290039,-0.24,-0.59,-2.81,2.88
3.312163829803467,-0.19,-0.47,-2.7,2.74
3.321781873703003,-0.1,-0.37,-2.67,2.69
3.3317627906799316,0.02,-0.29,-2.67,2.68
3.3520779609680176,0.09,-0.24,-2.65,2.66
3.3537139892578125,0.14,-0.24,-2.58,2.59
3.361083984375,0.19,-0.21,-2.51,2.52
3.371246814727783,0.26,-0.14,-2.42,2.43
3.3811750411987305,0.33,-0.01,-2.27,2.29
3.3913087844848633,0.4,0.18,-2.22,2.26
3.4020988941192627,0.44,0.42,-2.23,2.31
3.41196870803833,0.47,0.67,-2.19,2.33
3.4218008518218994,0.49,0.91,-2.03,2.27
3.4319119453430176,0.48,1.12,-1.74,2.12
3.4517219066619873,0.47,1.27,-1.31,1.88
3.453495979309082,0.47,1.41,-0.77,1.67
3.4611568450927734,0.45,1.51,-0.15,1.58
3.471252918243408,0.4,1.57,0.49,1.69
3.4812228679656982,0.29,1.59,1.17,1.99
3.491281032562256,0.15,1.54,1.97,2.5
3.5021109580993652,0.03,1.42,2.89,3.22
3.5118699073791504,-0.06,1.31,3.75,3.97
3.5216879844665527,-0.12,1.3,4.36,4.55
3.531843900680542,-0.1,1.43,4.83,5.03
3.549874782562256,0.0,1.56,5.1,5.33
3.5515427589416504,0.11,1.65,5.16,5.41
3.561131000518799,0.17,1.7,5.19,5.46
3.5712428092956543,0.2,1.68,5.2,5.46
3.5811147689819336,0.25,1.49,5.23,5.44
3.592047929763794,0.36,1.09,5.34,5.46
3.602005958557129,0.37,0.65,5.51,5.56
3.611982822418213,0.45,0.29,5.6,5.62
3.6219429969787598,0.64,-0.15,5.57,5.6
3.6324100494384766,0.75,-0.64,5.38,5.46
3.653392791748047,0.85,-0.96,4.83,4.99
3.6551668643951416,0.95,-1.19,3.96,4.24
3.6611168384552,1.06,-1.51,2.92,3.45
3.6713638305664062,1.1,-1.86,1.83,2.83
3.6812167167663574,1.05,-2.12,0.79,2.49
3.6919429302215576,1.05,-2.28,-0.24,2.52
3.7020249366760254,1.04,-2.35,-1.1,2.79
3.71250581741333,1.06,-2.29,-1.84,3.12
3.7222888469696045,1.09,-2.1,-2.55,3.47
3.7321510314941406,1.05,-1.88,-3.11,3.78
3.7529077529907227,0.96,-1.71,-3.55,4.05
3.75469970703125,0.8,-1.7,-3.76,4.2
3.761051893234253,0.66,-1.78,-3.85,4.29
3.771296977996826,0.42,-1.79,-3.89,4.3
3.7812209129333496,0.25,-1.73,-3.79,4.17
3.7912850379943848,0.11,-1.68,-3.72,4.08
3.8022007942199707,-0.06,-1.61,-3.65,3.98
3.8120129108428955,-0.21,-1.58,-3.59,3.92
3.8217108249664307,-0.39,-1.55,-3.61,3.94
3.8323607444763184,-0.55,-1.4,-3.58,3.88
3.8537087440490723,-0.74,-1.19,-3.53,3.79
3.8555428981781006,-0.9,-0.95,-3.49,3.72
3.8610010147094727,-1.01,-0.88,-3.73,3.96
3.871412754058838,-1.14,-0.87,-3.95,4.2
3.8811769485473633,-1.14,-0.79,-3.99,4.22
3.8921327590942383,-1.13,-0.64,-3.93,4.13
3.9018077850341797,-1.12,-0.44,-3.76,3.94
3.912230968475342,-1.1,-0.28,-3.89,4.05
3.9219658374786377,-1.07,-0.17,-3.94,4.08
3.932009696960449,-1.08,-0.1,-3.76,3.91
3.950687885284424,-1.07,0.04,-3.52,3.67
3.9525070190429688,-1.04,0.22,-3.28,3.44
3.9611568450927734,-0.99,0.4,-2.9,3.09
3.971378803253174,-0.92,0.59,-2.46,2.69
3.981318950653076,-0.79,0.75,-1.94,2.22
3.991250991821289,-0.61,0.89,-1.37,1.74
4.0021467208862305,-0.52,1.06,-0.72,1.38
4.009184837341309,-0.5,1.27,0.04,1.36
4.019417762756348,-0.54,1.44,0.82,1.74
4.029814720153809,-0.61,1.57,1.83,2.48
4.048305988311768,-0.6,1.62,2.93,3.4
4.050051927566528,-0.43,1.66,3.96,4.31
4.058671951293945,0.03,1.69,4.89,5.17
4.068769931793213,0.49,1.57,5.62,5.85
4.079075813293457,0.72,1.38,6.29,6.47
4.089526891708374,0.83,1.09,6.66,6.79
4.099186897277832,0.91,0.75,6.75,6.85
4.1096038818359375,0.97,0.49,6.59,6.67
4.119336843490601,0.95,0.4,6.31,6.39
4.130573749542236,0.87,0.49,5.85,5.93
4.146491050720215,0.8,0.75,5.38,5.49
4.148746013641357,0.74,1.05,5.05,5.21
4.158730983734131,0.64,1.11,4.86,5.02
4.168674945831299,0.55,0.94,4.84,4.96
4.1786580085754395,0.55,0.73,4.87,4.95
4.188901901245117,0.53,0.45,5.0,5.04
4.199914932250977,0.43,0.07,5.33,5.34
4.2091429233551025,0.28,-0.37,5.41,5.42
4.21958589553833,0.19,-0.81,5.03,5.09
4.229867935180664,0.09,-1.22,4.41,4.57
4.24641489982605,-0.06,-1.64,3.61,3.96
4.24871301651001,-0.36,-1.98,2.61,3.29
4.258608818054199,-0.63,-2.17,1.6,2.76
4.268758773803711,-0.92,-2.27,0.66,2.53
4.27862286567688,-1.29,-2.28,-0.04,2.61
4.2897820472717285,-1.62,-2.02,-0.55,2.64
4.29940390586853,-1.81,-1.85,-0.95,2.75
4.309842824935913,-2.0,-2.05,-1.41,3.19
4.319484710693359,-1.94,-2.07,-2.06,3.5
4.330259799957275,-1.78,-2.06,-2.41,3.63
4.346560955047607,-1.66,-1.96,-2.7,3.72
4.348680019378662,-1.54,-1.89,-2.96,3.83
4.35875391960144,-1.38,-1.79,-3.03,3.78
4.369037866592407,-1.25,-1.75,-3.1,3.77
4.378664016723633,-1.1,-1.67,-3.29,3.85
4.389065742492676,-0.88,-1.59,-3.62,4.05
4.399294853210449,-0.66,-1.65,-3.96,4.34
4.409372806549072,-0.6,-1.75,-4.36,4.73
4.4196457862854,-0.62,-1.78,-4.79,5.14
4.429742813110352,-0.69,-1.89,-5.17,5.54
4.4458818435668945,-0.76,-1.98,-5.42,5.82
4.448657989501953,-0.79,-1.96,-5.6,5.98
4.458856821060181,-0.82,-1.88,-5.85,6.19
4.468670845031738,-0.76,-1.64,-5.94,6.2
4.478693962097168,-0.62,-1.28,-5.96,6.12
4.489598751068115,-0.48,-0.97,-5.82,5.91
4.4996747970581055,-0.46,-0.68,-5.76,5.81
4.509300708770752,-0.47,-0.49,-5.56,5.6
4.51986289024353,-0.52,-0.35,-4.86,4.9
4.529995918273926,-0.55,-0.17,-4.44,4.47
4.547874927520752,-0.58,0.03,-4.08,4.12
4.549563884735107,-0.6,0.16,-3.45,3.5
4.558668851852417,-0.56,0.24,-3.01,3.07
4.568789958953857,-0.46,0.37,-2.64,2.7
4.579448699951172,-0.42,0.48,-2.26,2.34
4.589550018310547,-0.36,0.97,-0.03,1.03
4.599467754364014,-0.34,0.96,-1.63,1.92
4.609684944152832,1.19,0.74,-0.69,1.56
4.619617938995361,4.24,1.88,0.23,4.64
4.629771709442139,3.62,3.01,1.58,4.96
4.647233963012695,2.3,3.17,1.93,4.36
4.648828983306885,1.4,2.54,2.37,3.74
4.658751964569092,0.41,1.83,3.4,3.88
4.6712868213653564,0.01,1.4,3.94,4.18
4.682188987731934,0.07,1.19,4.15,4.31
4.691868782043457,0.17,1.08,4.39,4.52
4.702000856399536,0.28,1.04,4.65,4.77
4.712646007537842,0.39,1.03,4.99,5.11
4.721800804138184,0.46,0.95,5.04,5.14
4.732142925262451,0.64,0.92,4.97,5.09
4.752923011779785,0.77,0.96,4.88,5.03
4.754712820053101,0.85,0.93,4.77,4.93
4.761270999908447,0.93,0.68,4.89,5.02
4.771249771118164,0.84,0.32,5.25,5.32
4.781383991241455,0.68,-0.03,5.5,5.54
4.791444778442383,0.6,-0.45,5.74,5.78
4.802011013031006,0.58,-0.97,6.03,6.13
4.812195777893066,0.63,-1.42,6.27,6.45
4.821908950805664,0.66,-1.71,6.21,6.47
4.832123756408691,0.61,-1.92,5.58,5.93
4.853023052215576,0.56,-2.24,4.66,5.2
4.8548359870910645,0.49,-2.62,3.62,4.49
4.861363887786865,0.5,-2.95,2.55,3.93
4.8715009689331055,0.6,-2.98,1.45,3.36
4.881344795227051,0.79,-2.86,0.24,2.97
4.891544818878174,0.98,-2.73,-0.84,3.01
4.902091026306152,1.12,-2.52,-1.86,3.32
4.91200590133667,1.09,-2.17,-2.63,3.57
4.92198371887207,0.93,-1.89,-3.14,3.78
4.932049751281738,0.82,-1.78,-3.67,4.16
4.952439785003662,0.7,-1.57,-4.03,4.38
4.954263925552368,0.6,-1.38,-4.26,4.51
4.961345911026001,0.49,-1.24,-4.34,4.54
4.971282005310059,0.3,-1.12,-4.4,4.55
4.981331825256348,0.15,-1.03,-4.4,4.52
4.991481781005859,0.04,-0.94,-4.35,4.45
5.001344919204712,-0.07,-0.84,-4.33,4.41
5.01229190826416,-0.14,-0.73,-4.27,4.33
5.021860837936401,-0.19,-0.57,-4.26,4.3
5.03204083442688,-0.22,-0.41,-4.27,4.29
5.05172872543335,-0.3,-0.27,-4.29,4.3
5.053355932235718,-0.37,-0.22,-4.33,4.35
5.061338901519775,-0.46,-0.2,-4.26,4.28
5.071321964263916,-0.53,-0.16,-4.08,4.11
5.081344842910767,-0.59,-0.07,-3.93,3.97
5.091450929641724,-0.64,0.04,-3.88,3.93
5.102063894271851,-0.63,0.12,-3.87,3.92
5.1122050285339355,-0.64,0.21,-3.81,3.86
5.122161865234375,-0.53,0.31,-3.56,3.61
5.132075786590576,-0.43,0.53,-3.12,3.19
5.1527488231658936,-0.25,0.76,-2.51,2.63
5.154552936553955,-0.02,0.97,-1.87,2.1
5.161383867263794,0.26,1.21,-1.34,1.82
5.171505928039551,0.54,1.37,-0.81,1.68
5.181372880935669,0.67,1.4,-0.18,1.56
5.1916139125823975,0.6,1.2,0.64,1.48
5.201939821243286,0.29,0.96,1.54,1.83
5.2123918533325195,-0.09,0.78,2.45,2.57
5.221930980682373,-0.31,0.87,3.13,3.26
5.2324488162994385,-0.44,1.07,3.72,3.89
5.2513017654418945,-0.43,1.17,4.23,4.4
5.253149032592773,-0.33,1.08,4.65,4.78
5.261356830596924,-0.2,0.87,4.84,4.92
5.271585941314697,-0.07,0.77,4.66,4.72
5.281408786773682,0.0,0.8,4.35,4.42
5.291485786437988,0.03,0.94,3.96,4.07
5.30213189125061,0.0,1.14,3.66,3.83
5.312413930892944,-0.12,1.28,3.34,3.57
